product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
thong with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/thong-with-lace-51563536,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,lace trim and a silky fabric detail this thong.,NULL,NULL,"[""thong panty"",""lace trim"",""silky feel"",""cotton gusset"",""minimal rear coverage"",""machine wash"",""86% nylon 14% elastane"",""imported""]","s,m,l","s,m",BLACK
thong with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/thong-with-lace-51563536,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,lace trim and a silky fabric detail this thong.,NULL,NULL,"[""thong panty"",""lace trim"",""silky feel"",""cotton gusset"",""minimal rear coverage"",""machine wash"",""86% nylon 14% elastane"",""imported""]","s,m,l","s,m,l",CHARCOAL
thong with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/thong-with-lace-51563536,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,lace trim and a silky fabric detail this thong.,NULL,NULL,"[""thong panty"",""lace trim"",""silky feel"",""cotton gusset"",""minimal rear coverage"",""machine wash"",""86% nylon 14% elastane"",""imported""]","s,m,l","s,m,l",TAN/CREAM
thong with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/thong-with-lace-51563536,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,lace trim and a silky fabric detail this thong.,NULL,NULL,"[""thong panty"",""lace trim"",""silky feel"",""cotton gusset"",""minimal rear coverage"",""machine wash"",""86% nylon 14% elastane"",""imported""]","s,m,l",m,POLYMER BLUE
thong with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/thong-with-lace-51563536,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,lace trim and a silky fabric detail this thong.,NULL,NULL,"[""thong panty"",""lace trim"",""silky feel"",""cotton gusset"",""minimal rear coverage"",""machine wash"",""86% nylon 14% elastane"",""imported""]","s,m,l","s,m",UNDONE WITH SCANDAL LACE
thong with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/thong-with-lace-51563536,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,lace trim and a silky fabric detail this thong.,NULL,NULL,"[""thong panty"",""lace trim"",""silky feel"",""cotton gusset"",""minimal rear coverage"",""machine wash"",""86% nylon 14% elastane"",""imported""]","s,m,l",m,COLLAGED FLORAL WITH IVORY LACE
signature demi bra,$38.00 ,$38.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-demi-bra-52061417-460,Calvin Klein,Bras,Calvin Klein US,lightweight foam padded cups provides extra comfort and a lace detail at the center of the bra makes this a practical style with an added touch of sexy.,NULL,NULL,"[""signature demi bra"",""lightweight foam padded cups"",""adjustable logo straps"",""lace detail at center front"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD",BLACK WITH BLACK LACE
signature demi bra,$38.00 ,$38.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-demi-bra-52061417-460,Calvin Klein,Bras,Calvin Klein US,lightweight foam padded cups provides extra comfort and a lace detail at the center of the bra makes this a practical style with an added touch of sexy.,NULL,NULL,"[""signature demi bra"",""lightweight foam padded cups"",""adjustable logo straps"",""lace detail at center front"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","30B,30C,30D,32A,32C,32D,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD",NUDE
signature demi bra,$38.00 ,$38.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-demi-bra-52061417-460,Calvin Klein,Bras,Calvin Klein US,lightweight foam padded cups provides extra comfort and a lace detail at the center of the bra makes this a practical style with an added touch of sexy.,NULL,NULL,"[""signature demi bra"",""lightweight foam padded cups"",""adjustable logo straps"",""lace detail at center front"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","32A,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D",BARE WITH IVORY LACE
signature demi bra,$38.00 ,$38.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-demi-bra-52061417-460,Calvin Klein,Bras,Calvin Klein US,lightweight foam padded cups provides extra comfort and a lace detail at the center of the bra makes this a practical style with an added touch of sexy.,NULL,NULL,"[""signature demi bra"",""lightweight foam padded cups"",""adjustable logo straps"",""lace detail at center front"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD",LAKE WATER/BLUE YONDER
signature demi bra,$38.00 ,$38.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-demi-bra-52061417-460,Calvin Klein,Bras,Calvin Klein US,lightweight foam padded cups provides extra comfort and a lace detail at the center of the bra makes this a practical style with an added touch of sexy.,NULL,NULL,"[""signature demi bra"",""lightweight foam padded cups"",""adjustable logo straps"",""lace detail at center front"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD",DESERT SUNSET
signature demi bra,$38.00 ,$19.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-demi-bra-52061417-460,Calvin Klein,Bras,Calvin Klein US,lightweight foam padded cups provides extra comfort and a lace detail at the center of the bra makes this a practical style with an added touch of sexy.,NULL,NULL,"[""signature demi bra"",""lightweight foam padded cups"",""adjustable logo straps"",""lace detail at center front"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","30C,32D,32DD,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD",SPEAKEASY WITH BLACK LACE
modern cotton bralette,$28.00 ,$28.00 ,http://www.calvinklein.us/en/womens-clothing/womens-sports-bras/modern-cotton-bralette-52261659-073,Calvin Klein,Bralettes,Calvin Klein US,"a modern cotton bralette featuring a wide elasticized logo band, soft stretch fabric and racerback straps.",NULL,NULL,"[""cotton modal bralette"",""wide elasticized logo band"",""racerback straps"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl","XS,s,m,l,xl",BLEACH DYE PRINT
essentials bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-bikini-51423447,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,the essentials bikini features a lace trim and sheer elasticized waistband.,NULL,NULL,"[""silky bikini panty"",""lace trim"",""sheer elasticized waistband"",""repeating logo at waistband"",""full cotton gusset"",""semi sheer"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l","m,l",BLACK
essentials bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-bikini-51423447,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,the essentials bikini features a lace trim and sheer elasticized waistband.,NULL,NULL,"[""silky bikini panty"",""lace trim"",""sheer elasticized waistband"",""repeating logo at waistband"",""full cotton gusset"",""semi sheer"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l","m,l",WHITE
essentials bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-bikini-51423447,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,the essentials bikini features a lace trim and sheer elasticized waistband.,NULL,NULL,"[""silky bikini panty"",""lace trim"",""sheer elasticized waistband"",""repeating logo at waistband"",""full cotton gusset"",""semi sheer"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l","m,l",LEOPARD
essentials bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-bikini-51423447,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,the essentials bikini features a lace trim and sheer elasticized waistband.,NULL,NULL,"[""silky bikini panty"",""lace trim"",""sheer elasticized waistband"",""repeating logo at waistband"",""full cotton gusset"",""semi sheer"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l","s,m,l",BROWN
essentials bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-bikini-51423447,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,the essentials bikini features a lace trim and sheer elasticized waistband.,NULL,NULL,"[""silky bikini panty"",""lace trim"",""sheer elasticized waistband"",""repeating logo at waistband"",""full cotton gusset"",""semi sheer"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l","m,l",NUDE
essentials thong,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-thong-51563445-472,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,the essentials thong features a semi sheer pattern and tonal lace trim.,NULL,NULL,"[""semi sheer thong panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""silky feel"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l","s,m,l",EPHEMERAL WITH IVORY LACE & LOGO
essentials thong,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-thong-51563445-472,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,the essentials thong features a semi sheer pattern and tonal lace trim.,NULL,NULL,"[""semi sheer thong panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""silky feel"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l","s,m,l",TRANSPINK WITH SCANDAL LACE & IVORY
essentials thong,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-thong-51563445-472,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,the essentials thong features a semi sheer pattern and tonal lace trim.,NULL,NULL,"[""semi sheer thong panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""silky feel"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l","s,m,l",DOT FLOW WITH WATERSONE LACE
cheeky hipster with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/cheeky-hipster-with-lace-51563538-624,Calvin Klein,Panties,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l","s,m,l",BLACK
cheeky hipster with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/cheeky-hipster-with-lace-51563538-624,Calvin Klein,Panties,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l","s,m,l",CHARCOAL
cheeky hipster with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/cheeky-hipster-with-lace-51563538-624,Calvin Klein,Panties,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l","m,l",BARE
cheeky hipster with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/cheeky-hipster-with-lace-51563538-624,Calvin Klein,Panties,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l","s,m",POLYMER BLUE
cheeky hipster with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/cheeky-hipster-with-lace-51563538-624,Calvin Klein,Panties,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l",s,UNDONE WITH SCANDAL LACE
cheeky hipster with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/cheeky-hipster-with-lace-51563538-624,Calvin Klein,Panties,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l","s,m,l",COLLAGED FLORAL WITH IVORY LACE
essentials t-shirt lace bra,$39.00 ,$19.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-t-shirt-lace-bra-52311041-265,Calvin Klein,Bras,Calvin Klein US,an essentials t-shirt bra designed with nylon stretch fabric and moderate coverage with delicate lace detailing.,NULL,NULL,"[""soft t-shirt bra"",""nylon stretch fabric"",""moderate coverage + lace detailing"",""padded cups + underwire"",""adjustable shoulder straps + dual hook, eye closures"",""tonal topstitching"",""seaming details"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C,38D","32A,32D,34A,34B,34D,36B,36C,36D,38C,38D",BLACK
essentials t-shirt lace bra,$39.00 ,$19.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-t-shirt-lace-bra-52311041-265,Calvin Klein,Bras,Calvin Klein US,an essentials t-shirt bra designed with nylon stretch fabric and moderate coverage with delicate lace detailing.,NULL,NULL,"[""soft t-shirt bra"",""nylon stretch fabric"",""moderate coverage + lace detailing"",""padded cups + underwire"",""adjustable shoulder straps + dual hook, eye closures"",""tonal topstitching"",""seaming details"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C,38D",32D,WHITE
essentials t-shirt lace bra,$39.00 ,$19.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-t-shirt-lace-bra-52311041-265,Calvin Klein,Bras,Calvin Klein US,an essentials t-shirt bra designed with nylon stretch fabric and moderate coverage with delicate lace detailing.,NULL,NULL,"[""soft t-shirt bra"",""nylon stretch fabric"",""moderate coverage + lace detailing"",""padded cups + underwire"",""adjustable shoulder straps + dual hook, eye closures"",""tonal topstitching"",""seaming details"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C,38D","32A,32C,32D,34B,34C,36D",BARE
cotton logo with lace hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cotton-logo-with-lace-hipster-51001533,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,this hipster panty features scalloped lace details and a narrow logo elasticized waistband.,NULL,NULL,"[""scalloped lace around leg opening"",""narrow logo elastic waistband panty"",""full cotton gusset"",""full rear coverage"",""hipster style"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l","s,m,l",BLACK
cotton logo with lace hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cotton-logo-with-lace-hipster-51001533,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,this hipster panty features scalloped lace details and a narrow logo elasticized waistband.,NULL,NULL,"[""scalloped lace around leg opening"",""narrow logo elastic waistband panty"",""full cotton gusset"",""full rear coverage"",""hipster style"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l","s,m,l",WHITE
cotton logo with lace hipster,$13.00 ,$6.99 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cotton-logo-with-lace-hipster-51001533,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,this hipster panty features scalloped lace details and a narrow logo elasticized waistband.,NULL,NULL,"[""scalloped lace around leg opening"",""narrow logo elastic waistband panty"",""full cotton gusset"",""full rear coverage"",""hipster style"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l",s,REFLECTIVE CK LOGO
cotton logo with lace hipster,$13.00 ,$6.99 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cotton-logo-with-lace-hipster-51001533,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,this hipster panty features scalloped lace details and a narrow logo elasticized waistband.,NULL,NULL,"[""scalloped lace around leg opening"",""narrow logo elastic waistband panty"",""full cotton gusset"",""full rear coverage"",""hipster style"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l",m,STRIKING
ck black plunge push up bra,$62.00 ,$39.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/ck-black-plunge-push-up-bra-52261792-251,Calvin Klein,Bras,Calvin Klein US,"a ck black plunge push-up bra designed with nylon stretch fabric, abstract oversized floral lace and padded cups with mesh trim for intricate, sheer styling.",NULL,NULL,"[""ck black plunge push up bra"",""nylon stretch fabric + abstract oversized floral lace"",""microfiber + fishnet mesh trim"",""moderate coverage"",""padded cups"",""adjustable convertible straps"",""back latch closure"",""machine wash"",""61% nylon 22% polyester 17% elastane"",""imported""]","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C","32D,34C,34D,36A,36B,36C,36D,38B,38C",BLACK
ck black plunge push up bra,$62.00 ,$39.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/ck-black-plunge-push-up-bra-52261792-251,Calvin Klein,Bras,Calvin Klein US,"a ck black plunge push-up bra designed with nylon stretch fabric, abstract oversized floral lace and padded cups with mesh trim for intricate, sheer styling.",NULL,NULL,"[""ck black plunge push up bra"",""nylon stretch fabric + abstract oversized floral lace"",""microfiber + fishnet mesh trim"",""moderate coverage"",""padded cups"",""adjustable convertible straps"",""back latch closure"",""machine wash"",""61% nylon 22% polyester 17% elastane"",""imported""]","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C","32D,36D,38B",FRESH TAUPE
cotton logo with lace thong,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/cotton-logo-with-lace-thong-51521531-654,Calvin Klein,Panties,Calvin Klein US,the cotton thong features scalloped lace trim and a narrow logo elasticized waistband.,NULL,NULL,"[""scalloped lace around leg opening"",""narrow logo elastic waistband panty"",""full cotton gusset"",""minimal rear coverage"",""thong style"",""machine wash"",""100% cotton"",""imported""]","s,m,l","s,m,l",REFLECTIVE CK LOGO
cotton logo with lace thong,$13.00 ,$6.99 ,http://www.calvinklein.us/en/womens-clothing/women-panties/cotton-logo-with-lace-thong-51521531-654,Calvin Klein,Panties,Calvin Klein US,the cotton thong features scalloped lace trim and a narrow logo elasticized waistband.,NULL,NULL,"[""scalloped lace around leg opening"",""narrow logo elastic waistband panty"",""full cotton gusset"",""minimal rear coverage"",""thong style"",""machine wash"",""100% cotton"",""imported""]","s,m,l","s,m,l",GRACIOUS
cotton logo with lace thong,$13.00 ,$6.99 ,http://www.calvinklein.us/en/womens-clothing/women-panties/cotton-logo-with-lace-thong-51521531-654,Calvin Klein,Panties,Calvin Klein US,the cotton thong features scalloped lace trim and a narrow logo elasticized waistband.,NULL,NULL,"[""scalloped lace around leg opening"",""narrow logo elastic waistband panty"",""full cotton gusset"",""minimal rear coverage"",""thong style"",""machine wash"",""100% cotton"",""imported""]","s,m,l","s,m,l",STRIKING
radical triangle bralette,$34.00 ,$19.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/radical-triangle-bralette-52261869-650,Calvin Klein,Bras,Calvin Klein US,"a triangle bralette featuring allover sheer lattice logo lace, adjustable straps and a bold mesh logo waistband for a radical, modern logo design.",NULL,NULL,"[""radical triangle bralette"",""allover sheer lattice logo lace"",""triangle shaping + adjustable straps"",""bold mesh logo waistband"",""machine wash"",""91% nylon 9% spandex"",""imported""]","s,m,l","s,m",BLACK
radical triangle bralette,$34.00 ,$19.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/radical-triangle-bralette-52261869-650,Calvin Klein,Bras,Calvin Klein US,"a triangle bralette featuring allover sheer lattice logo lace, adjustable straps and a bold mesh logo waistband for a radical, modern logo design.",NULL,NULL,"[""radical triangle bralette"",""allover sheer lattice logo lace"",""triangle shaping + adjustable straps"",""bold mesh logo waistband"",""machine wash"",""91% nylon 9% spandex"",""imported""]","s,m,l","s,m,l",SALVIA
radical triangle bralette,$34.00 ,$19.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/radical-triangle-bralette-52261869-650,Calvin Klein,Bras,Calvin Klein US,"a triangle bralette featuring allover sheer lattice logo lace, adjustable straps and a bold mesh logo waistband for a radical, modern logo design.",NULL,NULL,"[""radical triangle bralette"",""allover sheer lattice logo lace"",""triangle shaping + adjustable straps"",""bold mesh logo waistband"",""machine wash"",""91% nylon 9% spandex"",""imported""]","s,m,l","s,m,l",SULTRY
essentials satin trim lounge pants,$49.00 ,$49.00 ,http://www.calvinklein.us/en/womens-clothing/women-sleepwear/essentials-satin-trim-lounge-pants-54022452,Calvin Klein,Sleepwear,Calvin Klein US,the essentials lounge pants feature a satin trim elasticized waistband and side logo patch.,NULL,NULL,"[""lightweight lounge pants"",""satin trim stretch waist"",""side logo patch"",""super soft"",""tagless"",""32"" inseam"",""machine wash"",""94% modal 6% elastane"",""imported""]","s,m,l",m,BLACK
essentials satin trim lounge pants,$49.00 ,$49.00 ,http://www.calvinklein.us/en/womens-clothing/women-sleepwear/essentials-satin-trim-lounge-pants-54022452,Calvin Klein,Sleepwear,Calvin Klein US,the essentials lounge pants feature a satin trim elasticized waistband and side logo patch.,NULL,NULL,"[""lightweight lounge pants"",""satin trim stretch waist"",""side logo patch"",""super soft"",""tagless"",""32"" inseam"",""machine wash"",""94% modal 6% elastane"",""imported""]","s,m,l","s,m,l",GREY
modern cotton lounge pants,$58.00 ,$58.00 ,http://www.calvinklein.us/en/womens-clothing/women-sleepwear/modern-cotton-lounge-pants-54015716,Calvin Klein,Sleepwear,Calvin Klein US,"modern cotton lounge pants crafted with cotton stretch fabric, classic logo styling and a comfortable fit for a youthful, sporty design.",NULL,NULL,"[""modern cotton stretch pants"",""cottton stretch fabric"",""classic logo elastic waistband"",""curved side pockets"",""ribbed hem"",""tonal topstitching"",""seaming details"",""machine wash"",""91% cotton 9% polyester"",""imported""]","s,m,l","s,m,l",BLACK
modern cotton lounge pants,$58.00 ,$58.00 ,http://www.calvinklein.us/en/womens-clothing/women-sleepwear/modern-cotton-lounge-pants-54015716,Calvin Klein,Sleepwear,Calvin Klein US,"modern cotton lounge pants crafted with cotton stretch fabric, classic logo styling and a comfortable fit for a youthful, sporty design.",NULL,NULL,"[""modern cotton stretch pants"",""cottton stretch fabric"",""classic logo elastic waistband"",""curved side pockets"",""ribbed hem"",""tonal topstitching"",""seaming details"",""machine wash"",""91% cotton 9% polyester"",""imported""]","s,m,l","m,l",GREY HEATHER
modern cotton lounge pants,$58.00 ,$58.00 ,http://www.calvinklein.us/en/womens-clothing/women-sleepwear/modern-cotton-lounge-pants-54015716,Calvin Klein,Sleepwear,Calvin Klein US,"modern cotton lounge pants crafted with cotton stretch fabric, classic logo styling and a comfortable fit for a youthful, sporty design.",NULL,NULL,"[""modern cotton stretch pants"",""cottton stretch fabric"",""classic logo elastic waistband"",""curved side pockets"",""ribbed hem"",""tonal topstitching"",""seaming details"",""machine wash"",""91% cotton 9% polyester"",""imported""]","s,m,l","s,m,l",SNOW HEATHER
sheer marquisette lightly lined demi bra,$38.00 ,$38.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839,Calvin Klein,Bras,Calvin Klein US,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C","30B,30C,30D,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38C",BLACK
sheer marquisette lightly lined demi bra,$38.00 ,$38.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839,Calvin Klein,Bras,Calvin Klein US,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C","30B,30D,32C,34A,34B,34C,34D,36A,36B,36C,36D,38C",BARE
sheer marquisette lightly lined demi bra,$38.00 ,$38.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839,Calvin Klein,Bras,Calvin Klein US,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C","30B,30C,30D,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38C",NIMSAY
